type,parent,context,contains_class_definition,contains_function_definition,contains_if_statement,contains_for_statement,contains_while_statement,contains_try_statement,contains_with_statement,contains_return_statement,contains_assert_statement,contains_break_statement,contains_continue_statement,contains_raise_statement,contains_import_statement,contains_import_from_statement,contains_pass_statement,contains_delete_statement,contains_exec_statement,contains_future_import_statement,contains_global_statement,contains_nonlocal_statement,contains_print_statement,contains_assignment,contains_call,contains_await,contains_yield,contains_logging
d,a,ammmmmmmvwmmdmmmmmnmjmmmdmdndnnminnminnmmnmmnmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmnnmbcmcqnbcmcqnbcmcqnbcmcqnbcmmbcmmbcmmbcmmbcmmbcmmbcmmbcmmbcmmbcmmmmmdmmnjgmnkwmndmmndnunjmgmnkundmmmdwjwmndmnjmnmmmmcmmfmndnsnqnmddmmcqnmiunmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmcdmndqmnqnnnnnnnncdmndqmnqnnnnncdmndqjqnnnncdmnqnmdmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,a,ammmmmmmvwmmdmmmmmnmjmmmdmdndnnminnminnmmnmmnmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmnnmbcmcqnbcmcqnbcmcqnbcmcqnbcmmbcmmbcmmbcmmbcmmbcmmbcmmbcmmbcmmbcmmmmmdmmnjgmnkwmndmmndnunjmgmnkundmmmdwjwmndmnjmnmmmmcmmfmndnsnqnmddmmcqnmiunmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmcdmndqmnqnnnnnnnncdmndqmnqnnnnncdmndqjqnnnncdmnqnmdmnnmmemndmnmnmnnmnnmnnnnnmnnnnmnmnnmnmnnmnmnmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdmednjnq,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cdmedn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdmnmnmdmnjm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cdmnmnmdmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,f,cdmnmnmdmnjmjmnmnmmmnmnmmfmnnndmmnndnnnuninuninnuninuninnuninnunjuns,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,d,cdmnmnmdmnjmjmnmnmmmnmnmmfmnnndmmnndnnnun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,i,cdmnmnmdmnjmjmnmnmmmnmnmmfmnnndmmnndnnnuninuninnuninuninnuninnunjunsiunidn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cddnninnjn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cddnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdnmenm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdnqn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdnqnn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdnq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,i,cdnqindnqn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,i,cdnqindnqnjqindnqn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,i,cdnqindnqnjqindnqnjqindq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cmnmmmmmmmmmmmmmmmmmnnnmdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdndnmnnmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdndnmnnmnnjmnmnndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdndnmnnmnnjmnmnndnmddmnmnndnenmnmnmnmnmnmnnnnndgnkdnmsjunkunn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cdndnmnnmnnjmnmnndnmddmnmnndnenmnmnmnmnmnmnnnnndgnkdnmsjunkunn,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cdndnmnnmnnjmnmnndnmddmnmnndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,e,cdndnmnnmnnjmnmnndnmddmnmnndnenmnmnmnmnmnmnnnnndgnkdnmsjunkun,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,k,cdndnmnnmnnjmnmnndnmddmnmnndnenmnmnmnmnmnmnnnnndgnkdnms,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnmnmnndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnmnmnndndnmnun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cdnmnmnndndnmnunmmenmmdmmmmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,i,cdnmnmnndndnmnunmmenmmdmmmmnimmmmnimmmmnimmmmnimmmmnimmmmnimmmmnimmmdmm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,i,cdnmnmnndndnmnunmmenmmdmmmmnimmmmnimmmmnimmmmnimmmmnimmmmnimmmmnimmmdmmjmmmnimmmmnimmmmnmimdmmmnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,i,cdnmnmnndndnmnunmmenmmdmmmmnimmmmnimmmmnimmmmnimmmmnimmmmnimmmmnimmmdmmjmmmnimmmmnimmmmnmimdmmmnmjmmmnimdmmmnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,i,cdnmnmnndndnmnunmmenmmdmmmmnimmmmnimmmmnimmmmnimmmmnimmmmnimmmmnimmmdmmjmmmnimmmmnimmmmnmimdmmmnmjmmmnimdmmmnmimmmnmjmmmnmimmmmnidnmmmmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cdnmnmnndndnmnunmmenmmdmmmmnimmmmnimmmmnimmmmnimmmmnimmmmnimmmmnimmmdmmjmmmnimmmmnimmmmnmimdmmmnmjmmmnimdmmmnmimmmnmjmmmnmimmmmnidnmmmmnjmmmmnimmmmnjmmmnmnnenmnmnmdnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cdnmnmnndndnmnunmmenmmdmmmmnimmmmnimmmmnimmmmnimmmmnimmmmnimmmmnimmmdmmjmmmnimmmmnimmmmnmimdmmmnmjmmmnimdmmmnmimmmnmjmmmnmimmmmnidnmmmmnjmmmmnimmmmnjmmmnmnnenmnmnmdnmmnnndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnnddnundnmnndnnjdnninnnninnnnmemmdmtidmnnjmnmnimmnimnmnimmnmdmnmnidmjmmndmnmnidmmnmnimmnmnjmmndnmdmnidmjmdmnmimnmnnnmdmmjmmmndmnjmmnimnmnjmdmnjmdmjmmndndnn,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cdnnddnun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cdnnddnundn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,d,cdnnddnundnmnndnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,j,cdnnddnundnmnndnnjdnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,e,cdnnddnundnmnndnnjdnninnnninnnnmemmdmt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,i,cdnnddnundnmnndnnjdnninnnninnnnmemmdmtidmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,i,cdnnddnundnmnndnnjdnninnnninnnnmemmdmtidmnnjmnmnimmnimnmnimmnmdmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,i,cdnnddnundnmnndnnjdnninnnninnnnmemmdmtidmnnjmnmnimmnimnmnimmnmdmnmnidm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,i,cdnnddnundnmnndnnjdnninnnninnnnmemmdmtidmnnjmnmnimmnimnmnimmnmdmnmnidmjmmndmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,i,cdnnddnundnmnndnnjdnninnnninnnnmemmdmtidmnnjmnmnimmnimnmnimmnmdmnmnidmjmmndmnmnidmmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,j,cdnnddnundnmnndnnjdnninnnninnnnmemmdmtidmnnjmnmnimmnimnmnimmnmdmnmnidmjmmndmnmnidmmnmnimmnmnjmmndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,i,cdnnddnundnmnndnnjdnninnnninnnnmemmdmtidmnnjmnmnimmnimnmnimmnmdmnmnidmjmmndmnmnidmmnmnimmnmnjmmndnmdmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,i,cdnnddnundnmnndnnjdnninnnninnnnmemmdmtidmnnjmnmnimmnimnmnimmnmdmnmnidmjmmndmnmnidmmnmnimmnmnjmmndnmdmnidm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,i,cdnnddnundnmnndnnjdnninnnninnnnmemmdmtidmnnjmnmnimmnimnmnimmnmdmnmnidmjmmndmnmnidmmnmnimmnmnjmmndnmdmnidmjmdmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,i,cdnnddnundnmnndnnjdnninnnninnnnmemmdmtidmnnjmnmnimmnimnmnimmnmdmnmnidmjmmndmnmnidmmnmnimmnmnjmmndnmdmnidmjmdmnmimnmnnnmdmm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,i,cdnnddnundnmnndnnjdnninnnninnnnmemmdmtidmnnjmnmnimmnimnmnimmnmdmnmnidmjmmndmnmnidmmnmnimmnmnjmmndnmdmnidmjmdmnmimnmnnnmdmmjmmmndmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cdnnddnundnmnndnnjdnninnnninnnnmemmdmtidmnnjmnmnimmnimnmnimmnmdmnmnidmjmmndmnmnidmmnmnimmnmnjmmndnmdmnidmjmdmnmimnmnnnmdmmjmmmndmnjmmnimnmnjmdmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cdnnddnundnmnndnnjdnninnnninnnnmemmdmtidmnnjmnmnimmnimnmnimmnmdmnmnidmjmmndmnmnidmmnmnimmnmnjmmndnmdmnidmjmdmnmimnmnnnmdmmjmmmndmnjmmnimnmnjmdmnjmdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,d,cdnnddnundnmnndnnjdnninnnninnnnmemmdmtidmnnjmnmnimmnimnmnimmnmdmnmnidmjmmndmnmnidmmnmnimmnmnjmmndnmdmnidmjmdmnmimnmnnnmdmmjmmmndmnjmmnimnmnjmdmnjmdmjmmndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,d,cdnnddnundnmnndnnjdnninnnninnnnmemmdmtidmnnjmnmnimmnimnmnimmnmdmnmnidmjmmndmnmnidmmnmnimmnmnjmmndnmdmnidmjmdmnmimnmnnnmdmmjmmmndmnjmmnimnmnjmdmnjmdmjmmndndnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnmndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnnmmdnmnnmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnunmnnnnmdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cdnunmnnnnmdnnmedn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,e,cdnnmnmmenmmmmmmdmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cdnnmnmmenmmmmmmdmnmndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cdnnmnmmenmmmmmmdmnmndmmnmnmdmmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cdnnmnmmenmmmmmmdmnmndmmnmnmdmmnmddm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cdnnmnmmenmmmmmmdmnmndmmnmnmdmmnmddm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cdnnmnmmenmmmmmmdmnmndmmnmnmdmmnmddmnnndmnnndn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cdnnmnmmenmmmmmmdmnmndmmnmnmdmmnmddmnnndmnnndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnmdmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cdnmdmnjmnmnmnmnmnmnmnmmmnenmnnnnnndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,e,cdnmdmnjmnmnmnmnmnmnmnmmmnenmnnnnnndndmnnnnnnndn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cdnmdmnjmnmnmnmnmnmnmnmmmnenmnnnnnndndmnnnnnnndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,j,cdnmdmnjmnmnmnmnmnmnmnmmmnenmnnnnnndndmnnnnnnndnjmnnnnnnndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,e,cdnmdmnjmnmnmnmnmnmnmnmmmnenmnnnnnndndmnnnnnnndnjmnnnnnnndnmdmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdnmdmnjmnmnmnmnmnmnmnmmmnenmnnnnnndndmnnnnnnndnjmnnnnnnndnmdmnnnndnmmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnmnmnndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnmnmnndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,f,cdnmfmnds,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,f,cdndmmfnmnds,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnmndmmemfdmjmnddnjddnninnnjnnjdninnjnsidnjnisjndddmnjmnjmnnnqn,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,f,cdnmndmmemfdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,f,cdnmndmmemfdmjmnddnjddnninnnjnnjdninnjns,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cdnmndmmemfdmjmnddn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,j,cdnmndmmemfdmjmnddnjddnninnnjnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cdnmndmmemfdmjmnddnjddnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,j,cdnmndmmemfdmjmnddnjddnninnnjnnjdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,i,cdnmndmmemfdmjmnddnjddnninnnjnnjdninnjnsidn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,e,cdnmndmmemfdmjmnddnjddnninnnjnnjdninnjnsidnjnisjndddmnjmnjmnnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,d,cdnmndmmemfdmjmnddnjddnninnnjnnjdninnjnsidnjnisjndddmnjmn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cdnmndmmemfdmjmnddnjddnninnnjnnjdninnjnsidnjnisjndddmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,j,cdnmndmmemfdmjmnddnjddnninnnjnnjdninnjnsidnjnisjndddmnjmnjmnnnqnjdq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cmndu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,e,cdnenmndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnmndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnmndndnq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdndun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdndundmndn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cdndundmndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdndundmndndmndn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cdndundmndndmndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdndundmndndmndndmndn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cdndundmndndmndndmndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdndmjmmndnnqn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnmmmmdnmnnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdnmmmmdnmnnmjmmdmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdnmmmmdnmnnmjmmdmnmndmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdnmmmmdnmnnmjmmdmnmndmnmndmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdnmmmmdnmnnmjmmdmnmndmnmndmnmndmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnmmmmdnmnnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdnmmmmdnmnnmjmmdmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdnmmmmdnmnnmjmmdmnmndmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdnmmmmdnmnnmjmmdmnmndmnmndmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdnmmmmdnmnnmjmmdmnmndmnmndmnmndmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnmmmdnmnnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdnmmmdnmnnmjmmdmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdnmmmdnmnnmjmmdmnmndmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdnmmmdnmnnmjmmdmnmndmnmndmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnmmmmmmdnmnnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdnmmmmmmdnmnnmjmmdmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdnmmmmmmdnmnnmjmmdmnmndmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdnmmmmmmdnmnnmjmmdmnmndmnmndmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdnmmmmmmdnmnnmjmmdmnmndmnmndmnmndmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
